page_name,Link,Record Count
Boozt.com,https://www.facebook.com/ads/library/?id=1936374493744542,60
Boozt.com,https://www.facebook.com/ads/library/?id=1531622618558824,60
Boozt.com,https://www.facebook.com/ads/library/?id=3540366162804681,60
SNYKS,https://www.facebook.com/ads/library/?id=1362358965386586,60
Boozt.com,https://www.facebook.com/ads/library/?id=2322605981901021,60
Sportland Eesti,https://www.facebook.com/ads/library/?id=1017324444395907,60
Sportland Latvija,https://www.facebook.com/ads/library/?id=1027683373588811,60
Boozt.com,https://www.facebook.com/ads/library/?id=1520138712946892,60
Boozt.com,https://www.facebook.com/ads/library/?id=1337252698477682,60
Sportland Eesti,https://www.facebook.com/ads/library/?id=1601642521488950,60
Ballzy Eesti,https://www.facebook.com/ads/library/?id=793239010465789,60
Boozt.com,https://www.facebook.com/ads/library/?id=1337631241883896,60
Boozt.com,https://www.facebook.com/ads/library/?id=1067163855826093,60
Sportland Latvija,https://www.facebook.com/ads/library/?id=1532607455322046,57
Sportland Latvija,https://www.facebook.com/ads/library/?id=1370710141870243,57
Sportland Latvija,https://www.facebook.com/ads/library/?id=1041414741762900,57
Ballzy Suomi,https://www.facebook.com/ads/library/?id=1746741993000935,57
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=1006026445742634,57
Sportland Eesti,https://www.facebook.com/ads/library/?id=1648585226835153,56
Boozt.com,https://www.facebook.com/ads/library/?id=1013549104610260,56
Sportland Eesti,https://www.facebook.com/ads/library/?id=2111320519734808,56
Boozt.com,https://www.facebook.com/ads/library/?id=2094056198155319,56
Boozt.com,https://www.facebook.com/ads/library/?id=1073701845346630,56
Weekend.ee,https://www.facebook.com/ads/library/?id=4418121571796165,56
Boozt.com,https://www.facebook.com/ads/library/?id=2245646072914761,56
Boozt.com,https://www.facebook.com/ads/library/?id=914857464391585,56
Boozt.com,https://www.facebook.com/ads/library/?id=1769597337773703,56
Boozt.com,https://www.facebook.com/ads/library/?id=1813340646775947,56
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1349637844015016,55
Boozt.com,https://www.facebook.com/ads/library/?id=1600390948362959,55
Boozt.com,https://www.facebook.com/ads/library/?id=4647989442090721,55
Boozt.com,https://www.facebook.com/ads/library/?id=928678673610747,55
Weekend.lv,https://www.facebook.com/ads/library/?id=1965497924082954,55
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=4400365006870605,55
Sportland Latvija,https://www.facebook.com/ads/library/?id=1361438895955999,54
Boozt.com,https://www.facebook.com/ads/library/?id=967429722966203,54
SNYKS,https://www.facebook.com/ads/library/?id=1913846125964137,54
Weekend.ee,https://www.facebook.com/ads/library/?id=1315238753292590,54
SNYKS,https://www.facebook.com/ads/library/?id=2190135181556581,54
Boozt.com,https://www.facebook.com/ads/library/?id=2490913914747237,54
Boozt.com,https://www.facebook.com/ads/library/?id=1051972104021333,54
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1400474585267442,54
Weekend.ee,https://www.facebook.com/ads/library/?id=974347255449411,54
Weekend.ee,https://www.facebook.com/ads/library/?id=950413157727163,54
Weekend.lv,https://www.facebook.com/ads/library/?id=1437544291470977,54
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=926616190470410,54
Boozt.com,https://www.facebook.com/ads/library/?id=1739353490588460,54
Boozt.com,https://www.facebook.com/ads/library/?id=2118272848757065,54
SNYKS,https://www.facebook.com/ads/library/?id=1055099340194421,54
Boozt.com,https://www.facebook.com/ads/library/?id=1946545486037598,54
Boozt.com,https://www.facebook.com/ads/library/?id=1391750949682148,54
Boozt.com,https://www.facebook.com/ads/library/?id=2773578203017214,54
Weekend.ee,https://www.facebook.com/ads/library/?id=995586463475725,54
Ballzy Latvija,https://www.facebook.com/ads/library/?id=2125192931361629,54
Boozt.com,https://www.facebook.com/ads/library/?id=1748375279492336,54
Boozt.com,https://www.facebook.com/ads/library/?id=1998420917508176,54
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1034598542301193,54
Weekend.ee,https://www.facebook.com/ads/library/?id=1278458520769290,54
Boozt.com,https://www.facebook.com/ads/library/?id=1777323279921481,54
Boozt.com,https://www.facebook.com/ads/library/?id=1967182650666345,52
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=2278549619637192,52
BSTN Store,https://www.facebook.com/ads/library/?id=1250155173935215,52
Ballzy Eesti,https://www.facebook.com/ads/library/?id=4634571933439936,52
Sportland Eesti,https://www.facebook.com/ads/library/?id=1906590720299931,52
Boozt.com,https://www.facebook.com/ads/library/?id=1929095281053528,52
BSTN Store,https://www.facebook.com/ads/library/?id=947689654740794,52
Ballzy Suomi,https://www.facebook.com/ads/library/?id=1721842642480428,52
Zalando,https://www.facebook.com/ads/library/?id=2576679666087248,52
Boozt.com,https://www.facebook.com/ads/library/?id=1374150281321425,52
Boozt.com,https://www.facebook.com/ads/library/?id=2128069968054496,52
Boozt.com,https://www.facebook.com/ads/library/?id=1271720734929654,52
Zalando,https://www.facebook.com/ads/library/?id=3753885204748868,52
Boozt.com,https://www.facebook.com/ads/library/?id=1803955134077518,52
Zalando,https://www.facebook.com/ads/library/?id=899667639513430,52
Zalando,https://www.facebook.com/ads/library/?id=760768310160817,52
Boozt.com,https://www.facebook.com/ads/library/?id=1578544210519962,51
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1701645184381685,51
Sportland Latvija,https://www.facebook.com/ads/library/?id=1019439500875489,51
Sportland Lietuva,https://www.facebook.com/ads/library/?id=951163004649618,51
Boozt.com,https://www.facebook.com/ads/library/?id=1033069309334954,51
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1357443186484722,51
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=2104686073466191,51
Boozt.com,https://www.facebook.com/ads/library/?id=1370423661163307,51
Sportland Latvija,https://www.facebook.com/ads/library/?id=1551235319774854,51
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1029710716488447,51
Sportland Lietuva,https://www.facebook.com/ads/library/?id=2067149717348771,51
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1544252363774624,51
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1339692934890927,51
Sportland Latvija,https://www.facebook.com/ads/library/?id=1025902570407621,51
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1362212179435818,51
Sportland Lietuva,https://www.facebook.com/ads/library/?id=866417806261703,51
Boozt.com,https://www.facebook.com/ads/library/?id=3157347931129083,51
Sportland Latvija,https://www.facebook.com/ads/library/?id=1715809456003479,51
Boozt.com,https://www.facebook.com/ads/library/?id=1821579578917992,50
Weekend.ee,https://www.facebook.com/ads/library/?id=991650533769383,50
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1040519111669191,50
Weekend.ee,https://www.facebook.com/ads/library/?id=2080688479178065,50
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1364604235084643,50
Weekend.ee,https://www.facebook.com/ads/library/?id=2144324083028736,50
Weekend.ee,https://www.facebook.com/ads/library/?id=3467806240063369,50
Weekend.ee,https://www.facebook.com/ads/library/?id=1764027738093485,50
Weekend.ee,https://www.facebook.com/ads/library/?id=1539213707935099,50
Weekend.lt,https://www.facebook.com/ads/library/?id=1498395501436409,49
Boozt.com,https://www.facebook.com/ads/library/?id=1562599878951604,48
Boozt.com,https://www.facebook.com/ads/library/?id=2424267658080283,48
Boozt.com,https://www.facebook.com/ads/library/?id=1486105739872348,48
Boozt.com,https://www.facebook.com/ads/library/?id=1051337280630541,48
Boozt.com,https://www.facebook.com/ads/library/?id=1396079269140856,48
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=1601406438365496,48
Boozt.com,https://www.facebook.com/ads/library/?id=2145672876295636,48
Boozt.com,https://www.facebook.com/ads/library/?id=4575033932728349,48
SNYKS,https://www.facebook.com/ads/library/?id=1356393653291730,48
Boozt.com,https://www.facebook.com/ads/library/?id=1004865492536917,48
Boozt.com,https://www.facebook.com/ads/library/?id=1574581514060422,48
Boozt.com,https://www.facebook.com/ads/library/?id=1188954950089733,48
Boozt.com,https://www.facebook.com/ads/library/?id=1784189689689150,48
Boozt.com,https://www.facebook.com/ads/library/?id=2590275764703902,48
Boozt.com,https://www.facebook.com/ads/library/?id=1719824952364708,48
Boozt.com,https://www.facebook.com/ads/library/?id=1359131342273248,48
Boozt.com,https://www.facebook.com/ads/library/?id=1074625821676786,48
Boozt.com,https://www.facebook.com/ads/library/?id=1038483348834548,48
Boozt.com,https://www.facebook.com/ads/library/?id=3249231385252008,48
Boozt.com,https://www.facebook.com/ads/library/?id=1015484067932851,48
Sportland Lietuva,https://www.facebook.com/ads/library/?id=889450476993015,48
Boozt.com,https://www.facebook.com/ads/library/?id=1720791512494172,48
Boozt.com,https://www.facebook.com/ads/library/?id=1332758659068837,48
Ballzy Latvija,https://www.facebook.com/ads/library/?id=1455590839702498,48
Boozt.com,https://www.facebook.com/ads/library/?id=1710184283529798,48
Sportland Eesti,https://www.facebook.com/ads/library/?id=1063031819605629,48
Boozt.com,https://www.facebook.com/ads/library/?id=1558603045716976,48
Boozt.com,https://www.facebook.com/ads/library/?id=1067797842476888,48
Weekend.ee,https://www.facebook.com/ads/library/?id=3853809524926530,48
Boozt.com,https://www.facebook.com/ads/library/?id=1032773336403875,48
Weekend.ee,https://www.facebook.com/ads/library/?id=27001407249526524,48
ABOUT YOU,https://www.facebook.com/ads/library/?id=1566717231623418,48
Boozt.com,https://www.facebook.com/ads/library/?id=4395782910733384,48
Boozt.com,https://www.facebook.com/ads/library/?id=1749287116204922,48
SNYKS,https://www.facebook.com/ads/library/?id=1949582345727083,48
Weekend.ee,https://www.facebook.com/ads/library/?id=1334897185245341,48
Boozt.com,https://www.facebook.com/ads/library/?id=1385783950110420,48
Boozt.com,https://www.facebook.com/ads/library/?id=882653831124879,48
Ballzy Latvija,https://www.facebook.com/ads/library/?id=2847219835658326,48
Boozt.com,https://www.facebook.com/ads/library/?id=1555121479683959,48
Weekend.ee,https://www.facebook.com/ads/library/?id=1023299390162507,45
Weekend.ee,https://www.facebook.com/ads/library/?id=1005632478897033,45
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1303175285226326,45
Weekend.ee,https://www.facebook.com/ads/library/?id=1010266334703203,45
Boozt.com,https://www.facebook.com/ads/library/?id=1753373022760105,45
Weekend.ee,https://www.facebook.com/ads/library/?id=1382018237115274,45
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=2144241083171339,45
Sportland Latvija,https://www.facebook.com/ads/library/?id=1736088481143463,45
Weekend.ee,https://www.facebook.com/ads/library/?id=959043763834825,45
Boozt.com,https://www.facebook.com/ads/library/?id=1049803711109827,45
Sportland Latvija,https://www.facebook.com/ads/library/?id=2123631864848906,45
Sportland Latvija,https://www.facebook.com/ads/library/?id=1759824035189293,45
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1049889754265980,45
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=2226924484818204,45
Weekend.ee,https://www.facebook.com/ads/library/?id=1007986505302286,45
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1074060818381872,45
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1826287365000969,45
Weekend.ee,https://www.facebook.com/ads/library/?id=1609938893608879,45
Sportland Latvija,https://www.facebook.com/ads/library/?id=3611805989021311,45
Sportland Latvija,https://www.facebook.com/ads/library/?id=2123673771890512,45
Weekend.ee,https://www.facebook.com/ads/library/?id=1809457093350028,45
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1346062183553106,45
Sportland Latvija,https://www.facebook.com/ads/library/?id=1408248094523258,45
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=935930022857395,45
Weekend.lv,https://www.facebook.com/ads/library/?id=1335917274599171,45
Sportland Latvija,https://www.facebook.com/ads/library/?id=920651746969931,45
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=2153279311923993,45
Weekend.ee,https://www.facebook.com/ads/library/?id=1290296069534360,45
Boozt.com,https://www.facebook.com/ads/library/?id=1717467106136542,44
SNYKS,https://www.facebook.com/ads/library/?id=1275353981187636,44
Sportland Eesti,https://www.facebook.com/ads/library/?id=2146282625920359,44
Boozt.com,https://www.facebook.com/ads/library/?id=1399045999089720,44
Sportland Eesti,https://www.facebook.com/ads/library/?id=2093385664885484,44
Sportland Latvija,https://www.facebook.com/ads/library/?id=2068869023836218,44
Boozt.com,https://www.facebook.com/ads/library/?id=1351758497040743,44
Boozt.com,https://www.facebook.com/ads/library/?id=997070089758901,44
Boozt.com,https://www.facebook.com/ads/library/?id=1049835187434353,44
Boozt.com,https://www.facebook.com/ads/library/?id=2116637492567800,44
Boozt.com,https://www.facebook.com/ads/library/?id=1025996446697878,44
Sportland Eesti,https://www.facebook.com/ads/library/?id=1406218358155652,44
Boozt.com,https://www.facebook.com/ads/library/?id=1916661272339539,44
Sportland Eesti,https://www.facebook.com/ads/library/?id=3194901237349507,44
Boozt.com,https://www.facebook.com/ads/library/?id=2277352076409281,44
Boozt.com,https://www.facebook.com/ads/library/?id=1909271639739232,44
Boozt.com,https://www.facebook.com/ads/library/?id=2285255155731844,42
Boozt.com,https://www.facebook.com/ads/library/?id=1292221709431971,42
Weekend.lt,https://www.facebook.com/ads/library/?id=1006013735653465,42
Sportland Latvija,https://www.facebook.com/ads/library/?id=1569229938251011,42
Boozt.com,https://www.facebook.com/ads/library/?id=1716313719665409,42
Boozt.com,https://www.facebook.com/ads/library/?id=2257915414984728,42
Sportland Latvija,https://www.facebook.com/ads/library/?id=2289141788577870,42
Weekend.ee,https://www.facebook.com/ads/library/?id=2062396111358423,42
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1098766196149839,42
Boozt.com,https://www.facebook.com/ads/library/?id=1351462253856695,42
Boozt.com,https://www.facebook.com/ads/library/?id=2521618061623358,42
Sportland Eesti,https://www.facebook.com/ads/library/?id=1692470135357340,40
Sportland Eesti,https://www.facebook.com/ads/library/?id=1604395894360669,40
Boozt.com,https://www.facebook.com/ads/library/?id=1367610378681878,40
Sportland Eesti,https://www.facebook.com/ads/library/?id=1080691017970264,40
Sportland Latvija,https://www.facebook.com/ads/library/?id=2046521612610152,40
Weekend.lv,https://www.facebook.com/ads/library/?id=1332966758361700,40
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1048982860802209,40
Weekend.ee,https://www.facebook.com/ads/library/?id=1566790091540496,40
Weekend.ee,https://www.facebook.com/ads/library/?id=1013985734819393,40
SNYKS,https://www.facebook.com/ads/library/?id=1857998535577720,40
Sportland Eesti,https://www.facebook.com/ads/library/?id=1427020405994045,40
Weekend.ee,https://www.facebook.com/ads/library/?id=1676295350294824,40
Weekend.ee,https://www.facebook.com/ads/library/?id=1928457514524950,40
Sportland Latvija,https://www.facebook.com/ads/library/?id=2481070299045795,39
Sportland Latvija,https://www.facebook.com/ads/library/?id=2341359909729600,39
Boozt.com,https://www.facebook.com/ads/library/?id=2036246733663831,39
Boozt.com,https://www.facebook.com/ads/library/?id=1581979453274521,39
Boozt.com,https://www.facebook.com/ads/library/?id=1031459806401163,39
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=1343553900665483,38
Ballzy Eesti,https://www.facebook.com/ads/library/?id=1710333206911995,38
Boozt.com,https://www.facebook.com/ads/library/?id=3285751368299774,36
Boozt.com,https://www.facebook.com/ads/library/?id=1601636744905902,36
Boozt.com,https://www.facebook.com/ads/library/?id=4058318304461846,36
Boozt.com,https://www.facebook.com/ads/library/?id=1567654574940725,36
Boozt.com,https://www.facebook.com/ads/library/?id=1377469227256981,36
Boozt.com,https://www.facebook.com/ads/library/?id=3607113396102297,36
Boozt.com,https://www.facebook.com/ads/library/?id=1093727656342939,36
Boozt.com,https://www.facebook.com/ads/library/?id=843793622021177,36
Sportland Lietuva,https://www.facebook.com/ads/library/?id=900498756465906,36
Boozt.com,https://www.facebook.com/ads/library/?id=2271757940031216,36
Boozt.com,https://www.facebook.com/ads/library/?id=2082611605962303,36
Weekend.lt,https://www.facebook.com/ads/library/?id=4446697708919185,36
Boozt.com,https://www.facebook.com/ads/library/?id=1573239847520076,36
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1685774115961848,36
Boozt.com,https://www.facebook.com/ads/library/?id=2105879897014960,36
Boozt.com,https://www.facebook.com/ads/library/?id=828152853716823,36
Sportland Eesti,https://www.facebook.com/ads/library/?id=1726129128662220,36
Boozt.com,https://www.facebook.com/ads/library/?id=4114941478640554,36
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=4609144892690741,36
Boozt.com,https://www.facebook.com/ads/library/?id=1456957412938840,36
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=2465432817201552,36
Boozt.com,https://www.facebook.com/ads/library/?id=879185611626569,36
Boozt.com,https://www.facebook.com/ads/library/?id=2806891626359720,36
Boozt.com,https://www.facebook.com/ads/library/?id=1045162331382501,36
Boozt.com,https://www.facebook.com/ads/library/?id=1712629596623699,36
Boozt.com,https://www.facebook.com/ads/library/?id=2530437430760770,36
Boozt.com,https://www.facebook.com/ads/library/?id=3603747149776783,36
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1037176488958201,36
Boozt.com,https://www.facebook.com/ads/library/?id=1357017525758968,36
Sportland Latvija,https://www.facebook.com/ads/library/?id=914331311718199,36
Boozt.com,https://www.facebook.com/ads/library/?id=1035640285848317,36
Boozt.com,https://www.facebook.com/ads/library/?id=2842891789443450,36
Boozt.com,https://www.facebook.com/ads/library/?id=2614415715962080,36
Ballzy Suomi,https://www.facebook.com/ads/library/?id=1004858235714064,36
Sportland Latvija,https://www.facebook.com/ads/library/?id=1496989341696256,36
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1055701760473648,36
Boozt.com,https://www.facebook.com/ads/library/?id=1397463749010509,36
Boozt.com,https://www.facebook.com/ads/library/?id=2464497874048030,36
Boozt.com,https://www.facebook.com/ads/library/?id=1345253594368675,36
Boozt.com,https://www.facebook.com/ads/library/?id=2054260565966865,36
Ballzy Eesti,https://www.facebook.com/ads/library/?id=2468830403591662,36
Sportland Eesti,https://www.facebook.com/ads/library/?id=1061445836430872,36
Boozt.com,https://www.facebook.com/ads/library/?id=1511577823485397,36
Boozt.com,https://www.facebook.com/ads/library/?id=1565998995028710,36
BSTN Store,https://www.facebook.com/ads/library/?id=1377157770975767,36
Boozt.com,https://www.facebook.com/ads/library/?id=1571380367983270,36
Boozt.com,https://www.facebook.com/ads/library/?id=1499513154832522,36
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1597339535443845,36
Boozt.com,https://www.facebook.com/ads/library/?id=2532535770603022,36
Boozt.com,https://www.facebook.com/ads/library/?id=2051368158924556,36
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=981638674339620,36
Boozt.com,https://www.facebook.com/ads/library/?id=1356247169432246,36
Sportland Eesti,https://www.facebook.com/ads/library/?id=2225033121607190,36
Ballzy Suomi,https://www.facebook.com/ads/library/?id=1320291613507804,36
Weekend.ee,https://www.facebook.com/ads/library/?id=2227629387981998,35
Sportland Latvija,https://www.facebook.com/ads/library/?id=1589900072471398,35
Boozt.com,https://www.facebook.com/ads/library/?id=3599571000208859,35
Weekend.lv,https://www.facebook.com/ads/library/?id=798727429994732,35
Weekend.ee,https://www.facebook.com/ads/library/?id=1941738596522497,35
Weekend.ee,https://www.facebook.com/ads/library/?id=1036083472280296,35
Weekend.ee,https://www.facebook.com/ads/library/?id=2105773253691253,35
SNYKS,https://www.facebook.com/ads/library/?id=2104885130123056,35
Ballzy Latvija,https://www.facebook.com/ads/library/?id=1380598113941833,34
Boozt.com,https://www.facebook.com/ads/library/?id=1014676681276768,33
Boozt.com,https://www.facebook.com/ads/library/?id=1224141983181104,33
Sportland Eesti,https://www.facebook.com/ads/library/?id=1759579468326714,32
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1406872587950064,32
Sportland Eesti,https://www.facebook.com/ads/library/?id=37367216996256580,32
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1758448538643959,32
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1696248998281331,32
Sportland Eesti,https://www.facebook.com/ads/library/?id=1368492695389633,32
Sportland Eesti,https://www.facebook.com/ads/library/?id=1443252418002330,32
Boozt.com,https://www.facebook.com/ads/library/?id=27140145869001412,30
Sportland Latvija,https://www.facebook.com/ads/library/?id=1565789275248795,30
Sportland Eesti,https://www.facebook.com/ads/library/?id=875217148661619,30
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1500835281798987,30
Boozt.com,https://www.facebook.com/ads/library/?id=1676843773540850,30
Boozt.com,https://www.facebook.com/ads/library/?id=3319541334886479,30
Boozt.com,https://www.facebook.com/ads/library/?id=808191152284241,30
Sportland Eesti,https://www.facebook.com/ads/library/?id=1536677518005150,30
Weekend.lt,https://www.facebook.com/ads/library/?id=1705439487169562,30
Weekend.lt,https://www.facebook.com/ads/library/?id=2457169564762028,30
Sportland Eesti,https://www.facebook.com/ads/library/?id=928532543624641,28
Sportland Eesti,https://www.facebook.com/ads/library/?id=1394299312574815,28
Sportland Eesti,https://www.facebook.com/ads/library/?id=1298295509045728,28
Boozt.com,https://www.facebook.com/ads/library/?id=1006895115459777,28
Sportland Eesti,https://www.facebook.com/ads/library/?id=1924633584883767,28
Boozt.com,https://www.facebook.com/ads/library/?id=2217436378796065,28
Weekend.ee,https://www.facebook.com/ads/library/?id=1027875069763465,28
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=4623593197876059,27
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1017867884496274,27
Boozt.com,https://www.facebook.com/ads/library/?id=1026477390253182,27
Boozt.com,https://www.facebook.com/ads/library/?id=1351691513053314,27
Sportland Lietuva,https://www.facebook.com/ads/library/?id=970696629305982,27
ABOUT YOU,https://www.facebook.com/ads/library/?id=874771304476310,26
Sportland Latvija,https://www.facebook.com/ads/library/?id=2025498891384823,26
Zalando,https://www.facebook.com/ads/library/?id=1372584974831595,26
Boozt.com,https://www.facebook.com/ads/library/?id=1065777759725280,26
BSTN Store,https://www.facebook.com/ads/library/?id=992337059901543,26
Zalando,https://www.facebook.com/ads/library/?id=1016676784397840,26
Boozt.com,https://www.facebook.com/ads/library/?id=1031718573052096,26
Sportland Eesti,https://www.facebook.com/ads/library/?id=1917051496348018,26
Sportland Latvija,https://www.facebook.com/ads/library/?id=1356108489957341,26
Weekend.ee,https://www.facebook.com/ads/library/?id=1773823210665495,25
Weekend.lt,https://www.facebook.com/ads/library/?id=2218377632280176,24
Weekend.lt,https://www.facebook.com/ads/library/?id=1265478105588300,24
Boozt.com,https://www.facebook.com/ads/library/?id=27813765741592164,24
Boozt.com,https://www.facebook.com/ads/library/?id=1042554455403388,24
Boozt.com,https://www.facebook.com/ads/library/?id=1376279080648673,24
Sportland Lietuva,https://www.facebook.com/ads/library/?id=2216194789178507,24
Boozt.com,https://www.facebook.com/ads/library/?id=5527484240810031,24
Weekend.lt,https://www.facebook.com/ads/library/?id=1754126015781522,24
Weekend.lt,https://www.facebook.com/ads/library/?id=2092070304682157,24
BSTN Store,https://www.facebook.com/ads/library/?id=1531137334620929,24
Weekend.lt,https://www.facebook.com/ads/library/?id=1570125421237197,24
Weekend.lt,https://www.facebook.com/ads/library/?id=1070566055498463,24
Weekend.lt,https://www.facebook.com/ads/library/?id=1753287876006212,24
Sportland Eesti,https://www.facebook.com/ads/library/?id=1987830125262124,24
Boozt.com,https://www.facebook.com/ads/library/?id=1764395911269604,24
Boozt.com,https://www.facebook.com/ads/library/?id=2143052389942592,21
Boozt.com,https://www.facebook.com/ads/library/?id=1104702478911150,21
Boozt.com,https://www.facebook.com/ads/library/?id=1050340264030454,21
Sportland Latvija,https://www.facebook.com/ads/library/?id=1582788873892769,21
Sportland Latvija,https://www.facebook.com/ads/library/?id=1407028464652460,21
Sportland Latvija,https://www.facebook.com/ads/library/?id=1872423997499328,21
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1633886681643775,21
Sportland Lietuva,https://www.facebook.com/ads/library/?id=2908794372802184,21
Sportland Lietuva,https://www.facebook.com/ads/library/?id=2252280185610212,21
Sportland Lietuva,https://www.facebook.com/ads/library/?id=3507923586042879,21
Weekend.ee,https://www.facebook.com/ads/library/?id=2899742433736788,20
Boozt.com,https://www.facebook.com/ads/library/?id=1049334444140765,20
Boozt.com,https://www.facebook.com/ads/library/?id=1411591560783425,20
Weekend.ee,https://www.facebook.com/ads/library/?id=1041398891761347,20
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1558686242497991,19
Boozt.com,https://www.facebook.com/ads/library/?id=1371574117641397,18
Sportland Latvija,https://www.facebook.com/ads/library/?id=1031235909697181,18
Sportland Latvija,https://www.facebook.com/ads/library/?id=1586322992847837,18
JD Sports,https://www.facebook.com/ads/library/?id=2075694773325196,18
JD Sports,https://www.facebook.com/ads/library/?id=2480745272430035,18
Zalando,https://www.facebook.com/ads/library/?id=2022525925364677,18
Zalando,https://www.facebook.com/ads/library/?id=1315133613856279,18
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1503184221063757,18
Boozt.com,https://www.facebook.com/ads/library/?id=1351288909966296,18
Sportland Latvija,https://www.facebook.com/ads/library/?id=1012717051507892,18
Sportland Eesti,https://www.facebook.com/ads/library/?id=1751253912541396,18
Ballzy Latvija,https://www.facebook.com/ads/library/?id=1346963140836191,17
Ballzy Latvija,https://www.facebook.com/ads/library/?id=2661268157641335,16
Weekend.lv,https://www.facebook.com/ads/library/?id=1699148067968782,16
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1685574185855060,16
Boozt.com,https://www.facebook.com/ads/library/?id=1548771492756232,16
Weekend.ee,https://www.facebook.com/ads/library/?id=2178835272663155,16
Weekend.ee,https://www.facebook.com/ads/library/?id=28214395598186770,16
Weekend.ee,https://www.facebook.com/ads/library/?id=1597323208578616,16
Weekend.ee,https://www.facebook.com/ads/library/?id=1270119761777623,16
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=1363894179187448,16
Weekend.ee,https://www.facebook.com/ads/library/?id=1372351731664871,16
Weekend.lv,https://www.facebook.com/ads/library/?id=1368261462162416,16
Weekend.ee,https://www.facebook.com/ads/library/?id=4464054207186031,16
Weekend.ee,https://www.facebook.com/ads/library/?id=1626893445821888,16
Weekend.ee,https://www.facebook.com/ads/library/?id=1774392837031194,16
Weekend.ee,https://www.facebook.com/ads/library/?id=858908640492758,16
Weekend.lv,https://www.facebook.com/ads/library/?id=1541618304015671,15
Sportland Latvija,https://www.facebook.com/ads/library/?id=1003728469120828,15
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=1032074152900756,15
Ballzy Eesti,https://www.facebook.com/ads/library/?id=1010280661847419,15
Modivo,https://www.facebook.com/ads/library/?id=3312880788894541,15
Modivo,https://www.facebook.com/ads/library/?id=1417849207031050,15
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1075329134832642,15
Ballzy Eesti,https://www.facebook.com/ads/library/?id=2945287285807376,15
Sportland Eesti,https://www.facebook.com/ads/library/?id=1009228718746184,15
Ballzy Latvija,https://www.facebook.com/ads/library/?id=1986061048741414,15
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=2067640843874927,15
Sportland Latvija,https://www.facebook.com/ads/library/?id=984303667938137,15
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=3666289293524017,15
BSTN Store,https://www.facebook.com/ads/library/?id=2019232815338447,15
Sportland Latvija,https://www.facebook.com/ads/library/?id=3473196129527733,15
Ballzy Suomi,https://www.facebook.com/ads/library/?id=1029369039865321,14
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=3102370683289968,14
Weekend.lt,https://www.facebook.com/ads/library/?id=1704925804059325,14
Ballzy Latvija,https://www.facebook.com/ads/library/?id=4565347476944546,13
